ID,FC,p
XLR3A,0.378651463,1
LOC100912537,0.168057139,1
SPSB2,-0.145474374,1
COX16,-0.099992126,1
LOC683897,0.036018577,1
TSTD1,0.214520714,1
ZFP182,-0.044732556,1
JRKL,0.167130624,1
GTF2F1,-0.079671899,1
ERBIN,0.196771259,1
FKBP1B,-0.152171301,1
LOC102551340,0.401454341,1
SELENBP1,-0.022129566,1
FGD1,0.171653813,1
RNF8,-0.065745956,1
PCDHA4,0.283211947,1
APLP2,-0.021530293,1
AABR07065531.2,0.181449026,1
AABR07049994.1,-0.111196283,1
LOC100912042,-0.077660895,1
AABR07036550.1,0.521974762,1
ARL13B,0.266465646,1
TATDN1,-0.110375426,1
LOC100911727,-0.001512662,1
FZD3,-0.087712309,1
GNPDA1,0.005569424,1
AABR07006775.1,-0.060991543,1
CLIC5,0.126369434,1
UBE3B,-0.129004233,1
TMA7,-0.136295055,1
TRIM68,-0.041168965,1
AABR07002134.1,-0.014843923,1
VPS26B,0.008620766,1
AABR07008066.2,-0.135644322,1
NUP214,0.445759565,1
CHTF8,-0.053282703,1
PTPRS,-0.094154795,1
GMFB,0.050643053,1
TMEM185B,-0.075719958,1
PRSS55,-0.159010032,1
AABR07031445.1,0.044571667,1
AABR07044711.1,-0.039824572,1
CTTN,-0.098529306,1
LOC108348065,-0.021419605,1
NUCKS1,0.105688833,1
LOC100366030,-0.474145146,1
PRR22,0.063331188,1
BPTF,-0.032415541,1
BDKRB2,-0.06073303,1
AC106605.1,0.023918004,1
MED18,0.083115947,1
STAP2,-0.062023396,1
CNTFR,-0.133229403,1
SMIM10L1,0.122136065,1
4930444P10RIK,0.58879451,1
TK1,0.022961585,1
CAPRIN2,-0.071558475,1
HBA-A2,0.291717841,1
CRB3,0.446319974,1
_,-0.140976302,1
MTIF3,-0.049388115,1
PJA1,0.052650393,1
GNS,0.027374462,1
ABL1,-0.032813844,1
KCNK13,-0.346202396,1
LOC687508,-0.107813516,1
LOC100360647,-0.190326465,1
CARD14,-0.139315543,1
ACER1,0.24363759,1
GNAS,-0.169175025,1
ZFP82,0.136113038,1
PIGZ,-0.224793133,1
SMG1,0.093971222,1
LNPEP,0.199704266,1
KRT18,-0.156356641,1
UFD1,-0.021172413,1
RMND5B,-0.1047866,1
RGD1308544,0.033391268,1
CDAN1,-0.1421717,1
AC120692.1,0.522007709,1
CABYR,0.204221024,1
POT1B,-0.082670033,1
FOXC2,-0.91346628,1
AC115420.2,0.021766363,1
LMO3,0.10211168,1
CASD1,0.12720605,1
CDHR3,-0.587240084,1
YJU2,-0.120492279,1
AABR07071765.1,-0.143493257,1
BDNF,-0.398083208,1
RSPH4A,0.247735427,1
WASF1,-0.101544458,1
AABR07037520.1,-0.002984197,1
SLCO1A4,0.050709957,1
AABR07049948.1,-0.262645954,1
RBM15,0.104829993,1
TUBB4A,-0.1455393,1
LOC100362980,0.100597092,1
LOC100910829,-0.021607145,1
AABR07047789.1,-0.044091353,1
MAP3K7,0.218677825,1
OXLD1,-0.033102464,1
CCDC166,0.547918183,1
ZFP526,-0.180327853,1
CCDC57,-0.110463567,1
ADRA2A,-0.191473009,1
LOC316124,-0.212662908,1
PNPLA2,0.079024749,1
RPL35AL1,-0.208847226,1
MRPL39,0.111061545,1
ECHS1,0.022910932,1
AABR07059807.1,-0.332092029,1
LOC108348114,0.383416315,1
NRXN3,-0.104870595,1
DHX34,-0.13661045,1
CCDC28B,-0.011927034,1
AABR07066700.1,0.060542918,1
LOC108348069,0.076219038,1
CTDSP2,-0.112262185,1
PTPRK,-0.252211723,1
BCL2A1,0.361940931,1
TOP1,-0.02668962,1
KATNAL1,0.362675608,1
GOLPH3L,0.156746584,1
AABR07002854.1,-0.043995944,1
ATG4D,-0.170372071,1
AABR07002896.1,0.170812905,1
KHSRP,-0.013363926,1
LOC100911047,0.028074774,1
LOC683422,0.076808152,1
TMEM178B,0.00766495,1
AABR07051426.1,0.396978135,1
IL2RA,1.084032281,1
LOC103690160,-0.02578618,1
CRYBB1,-0.465634928,1
GAA,0.004279592,1
C4A,0.095882787,1
LOC108348098,-0.268867979,1
POU3F1,-0.146674583,1
LOC100911660,0.200918195,1
GGT1,0.564863561,1
SNAI2,0.077061326,1
LOC103690108,-0.394441158,1
GSTZ1,-0.080992703,1
DCX,0.143894761,1
TMEM37,0.23893603,1
LOC103689927,-0.083601561,1
AABR07004507.1,0.374016386,1
CHST2,-0.105686162,1
RPL7A,-0.081993803,1
NPFF,0.380901764,1
E2F2,-0.13821133,1
AABR07000398.1,-0.427744387,1
PFN3,0.27543447,1
MEF2A,-0.125135442,1
ZFP326,-0.132220368,1
LAMB2,-0.078665381,1
SLC25A23,-0.040698499,1
RGD1309808,-0.184813029,1
TMEM200A,0.020258974,1
NEWGENE_1308171,0.223422912,1
B9D1,0.005582558,1
PCBD2,-0.039681957,1
GNB5,0.118519162,1
C5AR1,0.352699657,1
AABR07025358.1,-0.16313584,1
TRIAP1,0.409677461,1
CCS,-0.135199237,1
ENOX1,-0.001515553,1
AABR07043523.1,-0.336356981,1
CBR1,-0.040155034,1
SS18L2,-0.185611628,1
LOC108348072,0.025544775,1
PLIN5,-0.442128165,1
RT1-DMA,0.036626832,1
AABR07053736.1,-0.46644813,1
KLHDC8B,0.089031365,1
SEC22C,-0.108548894,1
NELFCD,-0.178707745,1
LOC689986,-0.009369049,1
LOC103689975,-0.156977455,1
AABR07001923.1,0.36858229,1
LRRC23,0.254687627,1
FOXG1,0.057938267,1
AABR07055288.1,-0.337664555,1
METTL1,0.133352587,1
KCTD10,-0.03448349,1
HIST2H2AA3,0.1206052,1
ACP7,0.24363759,1
DUS1L,-0.000855133,1
LOC100912585,0.030248446,1
MIIP,0.25446653,1
GNG11,0.147427238,1
PLSCR5,0.067918027,1
AABR07046628.1,-0.533893402,1
ZBTB7C,0.056697873,1
AABR07048653.1,0.223977486,1
TMSB4X,-0.007842068,1
PHYKPL,0.123781813,1
RGD1566359,-0.128212399,1
LOC688340,0.31769307,1
SMIM35,-0.210037219,1
MMP28,-0.089527472,1
ALKBH6,-0.143534371,1
TRAF5,0.814324272,1
RAB9B,0.234357396,1
HSPA1L,0.372227378,1
ARHGEF19,-0.151648941,1
LYRM4,-0.029494734,1
MRPL36,-0.089656705,1
LOC684871,-0.304393948,1
LOC501317,0.123474134,1
MRPS22,0.028056258,1
BOLA2,-0.083526073,1
GAREM2,-0.009022013,1
MFF,0.014243386,1
CSTF2,0.017502046,1
AABR07002546.1,0.032602901,1
NCAN,-0.259155293,1
F2R,0.013745583,1
AABR07006049.2,-0.185672462,1
TMEM120B,-0.171281089,1
SPAG4,0.213516887,1
BRCC3,0.165468881,1
LOC100911776,0.095476134,1
LOC103690821,0.288360477,1
MEST,-0.073717888,1
AABR07054358.1,-0.054304796,1
ZFP397,0.066172855,1
LOC100365839,0.122300388,1
CBX8,-0.117159166,1
ECHDC3,-0.056023551,1
AABR07017773.1,0.521979783,1
AABR07002870.1,0.17529826,1
LOC108348276,0.050824007,1
AABR07029002.2,0.016904018,1
LOC682102,-0.579536927,1
LOC100911725,0.030425706,1
SENP5,0.053419217,1
ZFP566,0.372272548,1
AABR07044322.1,0.102410791,1
SSTR1,0.079074566,1
LY6L,-0.251474746,1
MYO1B,0.264147977,1
TLR9,0.364991334,1
ACAD8,0.017324497,1
ARHGAP19,-0.211255539,1
GTPBP6,-0.03035973,1
TUBA8,-0.437078131,1
RAC3,0.096606647,1
UQCRQ,-0.327205406,1
AABR07024593.2,-0.233646307,1
AABR07068221.1,-0.492841066,1
ZFP697,-0.016683027,1
EPOP,0.217237937,1
RGMB,-0.195139415,1
HNRNPH3,0.057067723,1
LOC100912380,0.107921819,1
NUDT13,0.25577107,1
RPS19L2,0.010240823,1
UBE2H,0.029457139,1
AABR07039304.1,-0.033191572,1
NLRC5,-0.368809202,1
LOC100911295,0.09176196,1
AABR07056118.1,0.067781819,1
TMEM235,0.079592935,1
TCTA,-0.13422884,1
CXCR1,-0.990235892,1
TXLNA,-0.192755082,1
_,0.076948415,1
LOC100911002,0.181449026,1
AABR07028995.1,0.771939479,1
LOC100910446,0.012112486,1
TMEM159,-0.138389245,1
FAM160A1,-0.15687477,1
CISD2,0.069331241,1
TOR1AIP2,-0.169099381,1
KNOP1,-0.016361638,1
LOC100911347,0.423464253,1
APOD,-0.053441616,1
AABR07035787.1,0.048597618,1
MPND,0.016731317,1
TAF12,-0.10055239,1
TBCC,-0.082758491,1
AABR07039229.2,-0.072306313,1
LOC108348175,-0.039308067,1
DR1,0.154916255,1
UQCC1,0.028295083,1
AABR07053518.1,0.119731404,1
EIF2AK2,0.250007781,1
HIST2H2AB,-0.636362574,1
NDUFA11,-0.261593928,1
AABR07017849.1,0.560347337,1
LOC102551606,-0.045084934,1
TBCA,-0.12557744,1
CRTAPL1,0.183502303,1
RGD1308750,-0.131446927,1
LOC103690164,0.302151742,1
DNAH5,0.109303208,1
ENO2,-0.033836586,1
AABR07059232.1,-0.10255123,1
FGF18,0.712199788,1
ZFP560,0.137656777,1
LOC108348138,0.468158291,1
SEPHS2,-0.157795775,1
UHRF1,-0.214721139,1
RGD1309028,0.085805822,1
AABR07012079.1,-0.381423334,1
AC123213.1,-0.706465846,1
AABR07024825.2,-0.69741358,1
MYO18B,0.077061326,1
NYNRIN,-0.016144796,1
TSHZ2,-0.029466365,1
AC134087.1,-0.30517641,1
WDR82,-0.064294549,1
ITGB3,-0.593276514,1
CYP4F37,-0.246407668,1
RPL8,-0.017872035,1
AABR07066529.1,0.115880523,1
LOC100911238,0.084455193,1
AABR07054355.1,-0.87859306,1
KCNE4,-0.748087313,1
AABR07037510.2,-0.203000978,1
SLC12A9,-0.178663525,1
RRP12,-0.05363046,1
INPP5B,-0.059261552,1
UBXN6,0.011447261,1
FAM156B,-0.176788474,1
LOC108348142,-0.011161202,1
LOC100910483,-0.062651627,1
IQCC,0.383436201,1
LOC103689983,0.133831057,1
AC109542.1,-0.207540786,1
CETN3,0.09082318,1
AABR07017624.1,0.636163254,1
ANKMY1,0.031345799,1
ZFP955A,0.112387787,1
AABR07017901.1,-0.376789626,1
TRIP6,-0.169984567,1
AABR07018244.1,-0.163771684,1
NCBP2,0.109294157,1
LOC100910732,0.062330406,1
VMA21,0.141610906,1
RSL1D1L1,0.130330519,1
TIMM17B,-0.074486005,1
ENSA,-0.100658721,1
SIN3B,0.056019419,1
AC115371.1,0.173745825,1
LOC103690175,0.004096076,1
NRTN,0.136216348,1
AABR07007853.1,-0.500746089,1
LOC498316,-0.30517641,1
HASPIN,-0.617799672,1
LOC100911305,0.091361894,1
AC103179.2,-0.906588299,1
AABR07051445.1,0.081054097,1
ZWINT,0.009831671,1
AABR07066379.1,-0.113508202,1
AABR07048031.1,0.157277675,1
VPS37D,-0.01676422,1
RPL38,0.32913478,1
AABR07032392.1,-0.26831971,1
NOX1,0.028074774,1
EXOSC1,-0.017521215,1
LOC498424,0.292008649,1
CCDC137,0.069372654,1
CCDC71,-0.016239526,1
DTNBP1,-0.246087272,1
PROS1,0.29970354,1
LSM2,0.127638876,1
NUP62,-0.052496881,1
MLLT1,-0.063477024,1
HDAC6,-0.014464005,1
CDK5RAP3,-0.033439068,1
AABR07065531.3,0.009533646,1
SNRPD2L,-0.008207767,1
AABR07047219.1,0.316606597,1
AABR07002774.3,-0.807263706,1
NEK5,-0.012998526,1
WNT7A,0.063153908,1
TOP2B,0.124332473,1
AABR07031756.2,0.004729298,1
AABR07017624.2,0.008897467,1
GPX1,-0.099250182,1
GSPT2,0.0008993,1
CATSPERD,0.138406665,1
AABR07068162.1,2.016434891,1
RNF165,-0.373424815,1
SOWAHC,0.19833142,1
PLIN3,0.272596151,1
GJC1,0.219845192,1
TSFM,-0.12336258,1
WDR17,0.145598282,1
CCDC9,-0.044596218,1
PDSS1,-0.019093745,1
AABR07070357.1,0.614248362,1
LOC498122,-0.129976068,1
LOC100125368,0.240005591,1
ST6GALNAC4,-0.137173883,1
GCKR,-0.119168594,1
ZNRF4,0.032602901,1
DCDC2B,-0.263847497,1
SMIM24,0.262446634,1
RGD1563400,-0.309355499,1
PRR14L,-0.153017971,1
ZFP74,0.30236145,1
VMAC,0.026529298,1
WASF3,-0.12935849,1
AABR07010563.1,-0.13146546,1
ZFP709L1,0.561460471,1
TRAF1,0.259814371,1
TWF2,-0.010055927,1
LOC100909664,0.117837886,1
ISLR,-0.203130077,1
AABR07018533.1,0.329741339,1
AABR07044389.1,-0.144888991,1
SMAGP,0.860116217,1
LOC691918,0.075528447,1
TMEM45AL,0.407411949,1
ELOVL6,0.021028693,1
LOC100364500,0.583128063,1
AABR07028816.1,-0.170853762,1
BHLHE41,0.175839042,1
AABR07059041.1,-0.044883382,1
NEWGENE_1306399,0.121099994,1
AABR07000740.2,-0.433613831,1
NPHP3,0.225878815,1
LOC100912471,-0.395262573,1
GNG2,0.135164734,1
AHSA1,-0.054017601,1
CALCOCO1,0.025184767,1
LOC100910575,0.104993586,1
D430019H16RIK,-0.027776765,1
SERPINA10,-0.124163399,1
LARP7,-0.003205854,1
AABR07037356.1,-0.140160496,1
LOC108348173,-2.170204244,1
LOC100911313,0.056335401,1
AABR07048012.1,0.13587541,1
TMEM170A,0.145501948,1
TCEAL6,0.047802158,1
RPS6,0.051710622,1
C5AR2,0.285691931,1
AABR07029573.1,0.36858229,1
RACGAP1,-0.098010297,1
PTRH1,-0.253645329,1
AABR07045032.1,0.300247185,1
RPL38,0.327466057,1
SGK3,0.305235709,1
NTSR2,-0.004277182,1
AABR07051450.1,0.009533091,1
ZNRF2,-0.028963462,1
TRAPPC2B,0.076548714,1
AABR07044759.1,-0.060657674,1
IGIP,0.067682782,1
AABR07024441.1,-0.446187303,1
PHYHIP,-0.007699241,1
FABP5,-0.100544715,1
VWC2,0.032075295,1
MIR5125,0.102834392,1
NICN1,0.006718577,1
TTC32,0.47962576,1
LOC102550892,-0.242850052,1
RPL7A,-0.095093974,1
AABR07017250.1,-0.043982677,1
AC120096.1,0.353030271,1
LOC100911256,0.01054486,1
AC095947.3,0.24568621,1
DPM2,-0.181333493,1
CCR5,0.436225644,1
POLR2H,0.116925258,1
BYSL,-0.229030174,1
AABR07066510.1,-0.125372587,1
SMAP1,-0.027023038,1
NKTR,0.032621512,1
MAP2K3,0.05864182,1
ZFP35,0.10799284,1
HDGFL2,0.002446339,1
AABR07045621.1,0.226017307,1
PSPN,-0.126808826,1
OLR839,-0.05525839,1
AABR07024972.1,-0.31674807,1
PIDD1,0.275741566,1
SH2B1,-0.074876659,1
HMGN5,0.332161011,1
AABR07066435.1,0.303645316,1
PEX5,0.089615688,1
NPY2R,0.073292251,1
CBX2,0.071929155,1
RNF187,-0.029214107,1
KDM4B,-0.044625629,1
VIPAS39,-0.014491275,1
POMP,0.025487396,1
TCF7L2,0.044217684,1
ARL16,0.094666303,1
MYH9L1,-0.047475891,1
GPR68,0.059618944,1
LOC102552659,-0.389326383,1
SEPSECS,0.037419592,1
LOC100911837,0.013836076,1
LOC102549842,0.475261897,1
RGD1563294,-0.365654181,1
PPP2R3B,-0.096362224,1
SYNE4,-0.025918761,1
GBA,0.014301599,1
OAS2,0.162739734,1
MGC94199,0.103128548,1
ROBO4,-0.037545821,1
AABR07065531.4,-0.058000501,1
SLC2A3,0.005880746,1
CHD9,0.059419127,1
SFXN2,0.116659093,1
LOC100911766,0.095785948,1
TMEM234,0.114907158,1
MRPL30,-0.203966291,1
LOC685048,-0.411061009,1
ATP2C2,0.230058156,1
SULT6B1,-0.192267595,1
LIME1,-0.077155836,1
LOC103693854,0.048151921,1
FAM19A5,-0.0624491,1
NAT8L,-0.101559117,1
MGC109340,-0.050603887,1
GAS7,-0.096976707,1
LOC100360750,0.038855557,1
AABR07062583.1,0.015136635,1
AABR07033657.1,-0.953114004,1
AABR07071905.1,-0.033705917,1
ADAMTSL4,0.308396279,1
LOC679739,-0.099820642,1
LOC103689941,-0.170318941,1
NBL1,-0.054145254,1
LOC108348294,0.08126053,1
SHISA8,0.147764646,1
CHRM3,-0.11211896,1
LOC100911825,0.168993456,1
MMAB,0.116126989,1
MPV17,0.048962773,1
AABR07063459.1,-0.16105894,1
GPC1,-0.070519548,1
AABR07026317.1,-0.391910826,1
LOC100366030,-0.589203223,1
AABR07048013.1,0.132783608,1
NEBL,-0.004738693,1
SLC35F3,-0.124532889,1
AABR07043449.1,-0.129839507,1
AABR07049554.2,0.220292202,1
STEAP3,-0.210540885,1
LOC686660,-0.636362574,1
AABR07054639.1,-0.040724012,1
LOC102552166,-0.092272978,1
RT1-DMB,0.024833532,1
KRT71,-0.036638047,1
TRIM62,0.227854726,1
EIF6,-0.027335856,1
NAT2,0.162739734,1
LOC681180,-0.105116308,1
NUP43,0.069186573,1
0,0.144962004,1
AABR07066522.1,-0.035304764,1
TNFAIP3,0.117055604,1
AABR07043720.1,-0.57116371,1
AABR07012054.1,-0.123622708,1
USP19,-0.019471179,1
MIR2861,0.340973579,1
RPL35A,-0.207865025,1
AABR07021544.1,-0.031876771,1
AABR07030903.1,-0.42203487,1
AABR07017647.1,0.522007709,1
AABR07071445.1,0.116996784,1
GLUL,-0.051703106,1
ATN1,-0.004331897,1
LOC102554207,-0.341967655,1
GPR6,-0.012693336,1
WBP11L1,-0.073598759,1
LOC100912571,-0.017921372,1
MIR199B,0.521999762,1
MVK,-0.151977161,1
ZFP296,0.150695768,1
AABR07028488.1,-0.226453441,1
FAM228B,0.624545158,1
LOC103690013,-0.102106494,1
REEP2,-0.056281915,1
FLVCR1,-0.208406744,1
RAB29,0.086860944,1
SMIM5,-0.583039204,1
INAFM1,-0.207784015,1
ZFP708,0.37325038,1
AABR07030375.3,-0.758280554,1
AABR07043428.1,0.30292678,1
ST6GALNAC5,-0.349817905,1
AABR07031491.2,-0.058651237,1
SH3GL1,-0.010379294,1
MRPL40,-0.132472515,1
MIR6334,0.112746574,1
SMIM18,-0.41432478,1
LOC108348130,-0.290707773,1
MYH2,-0.201350788,1
LOC103689994,0.25515761,1
AABR07012575.1,-0.05525839,1
NEWGENE_1306714,0.521978239,1
ASAP3,-0.14923571,1
B3GNTL1,0.022601516,1
AABR07034273.1,-0.100806523,1
GSTM5,0.203736485,1
MED22,0.124135466,1
ARID4B,0.127019046,1
LOC103690023,0.564918337,1
TBC1D16,-0.022874625,1
HTR6,-0.027005133,1
ADCY9,-0.125139062,1
GSTT1,-0.449827598,1
GEMIN7,-0.096525697,1
SRI,0.149380844,1
CSF2RA,-0.220999349,1
RCOR1,-0.225008423,1
TSNAX,0.001442288,1
RANBP3,0.003432528,1
GLRA3,0.010967685,1
AABR07031533.1,-0.104294739,1
TCIM,0.700944223,1
LOC100910882,0.113542637,1
DNAJC19,-0.068001342,1
LOC100909830,0.212340516,1
CRLF2,-0.123551563,1
MIR344G,-0.205723611,1
FAM199X,-0.254861976,1
RTL9,0.329954034,1
ZFP617,0.173968394,1
RNF157,-0.131839917,1
PLCXD1,0.135973284,1
KCNK6,-0.061437299,1
AP1S3,0.599158505,1
1700042G07RIK,0.39024104,1
PRKAR1A,0.017721083,1
SYTL2,0.037668067,1
TMEM200C,-0.098931991,1
AABR07001160.1,0.890221145,1
ADCYAP1,0.239480804,1
LOC100910934,1.927378574,1
PIGG,0.140744449,1
IRF2BP2,-0.035459016,1
FOXF1,-0.246407668,1
AABR07037436.1,-0.090510713,1
LOC102556347,-0.033192696,1
ATP5F1E,-0.245395698,1
LOC100910990,-0.391369548,1
LRG1,0.040542955,1
PSMA2,-0.033643541,1
LOC288913,-0.206986553,1
PDXK,-0.034321617,1
AABR07066677.1,0.078280933,1
SINHCAF,0.451837252,1
SLC25A22,-0.14650894,1
HAPLN4,0.107534285,1
NEWGENE_1310680,-0.074919883,1
GUCD1,0.326535678,1
NPC1L1,-0.009369049,1
IGSF21,-0.010569767,1
LOC100911860,-0.007791669,1
LOC103690044,-0.062532305,1
LOC103693608,0.022969887,1
AABR07044570.1,-0.159682338,1
ZFP46,-0.027901713,1
PEX26,-0.021320699,1
SHD,-0.152569834,1
GPRASP1,0.104064091,1
MBTD1,-0.048403615,1
WDCP,-0.093795389,1
IFI44L,0.700944223,1
SLC40A1,-0.204657559,1
AABR07015531.1,0.690945983,1
MARS2,-0.888794433,1
AGTR2,0.932114644,1
COX7A1,-0.019606024,1
GTF3A,-0.008393982,1
AABR07065532.2,0.364991334,1
AABR07002689.1,0.458126416,1
LOC501297,-0.321329482,1
SALL4,-0.15687477,1
AKR1C13,1.010581438,1
MYH8,-0.796731534,1
PTP4A2,-0.012396306,1
AABR07018226.1,0.280158589,1
PIN4,0.095015607,1
COX19,-0.129243469,1
ABCA3,-0.087461035,1
MCART1,0.009847824,1
CDC45,-0.091815544,1
JMJD7,-0.157557865,1
MIR3072,0.18160116,1
MPHOSPH6,0.113174624,1
SLC6A17,-0.153951907,1
EFCAB1,0.330265076,1
LOC108348122,-0.031827079,1
LOC103689942,-0.054304796,1
RCC1,-0.274403905,1
LOC100911319,0.146375025,1
CENPO,-0.116560132,1
AABR07030019.1,0.204331299,1
FAM228A,0.079165126,1
AABR07035725.1,0.251899713,1
LOC108348293,0.172607807,1
AJAP1,0.034505226,1
FAM122B,0.489120114,1
AABR07002973.1,0.017397581,1
CHSY3,0.005690897,1
AABR07063425.2,-0.078719859,1
CRACR2B,-0.520012494,1
PET100,-0.122400514,1
THPO,-0.343711372,1
AABR07059072.1,1.423487134,1
LOC100366231,0.588243326,1
ZFPL1,-0.139326758,1
CHID1,-0.09322699,1
RT1-CE1,-0.251474746,1
AABR07030603.1,0.102375646,1
ENG,-0.165073348,1
LOC100912262,-0.039244022,1
PDIA6,0.042852513,1
KDM3B,0.059787755,1
SLC29A2,-0.193668672,1
NAIF1,0.366997564,1
AFMID,-0.02750293,1
SHANK2,-0.064574333,1
RT1-CE10,0.167414497,1
AABR07018273.2,0.52197017,1
AMT,0.017837415,1
AABR07044375.1,-0.295719398,1
NRXN1,0.001880408,1
RIN1,-0.128665326,1
STAMBPL1,-0.030898879,1
GNG12,-0.102236049,1
CCHCR1,-0.033389705,1
MTF1,-0.078418394,1
CCND3,-0.279513678,1
LOC100912399,0.029109191,1
UCKL1,0.034903115,1
SRCAP,-0.042767816,1
EBNA1BP2,-0.046567766,1
CSTF2T,0.139294458,1
RFNG,-0.077621693,1
ISM2,0.434768198,1
DCXR,-0.152690642,1
UHRF1BP1L,-0.045305238,1
FSD1,-0.064670245,1
ZZZ3,-0.061073487,1
SRSF1,0.151861701,1
AABR07043892.1,0.13587541,1
JMY,-0.006263013,1
PTGES3L,0.001825286,1
LOC684270,0.012178914,1
GM22877,0.713796158,1
CCT8L1,-0.058331314,1
LOC100910143,0.127559408,1
PCDHA4,-0.289892755,1
DUS3L,-0.185419744,1
LOC103690821,0.860116217,1
MS4A6E,-0.011908265,1
VBP1,0.003998293,1
PMEPA1,-0.219522474,1
MFSD14A,0.023002415,1
AABR07049722.1,0.037876924,1
SNRPD3,-0.078823833,1
SAMD15,-0.049322444,1
AABR07006333.1,0.757339274,1
AABR07006774.1,0.048819527,1
AVIL,0.022626505,1
NME4,-0.023483762,1
RGD1561777,-0.946500112,1
VAV1,-0.0802353,1
ASPN,0.374016386,1
BOD1L1,0.036276703,1
AABR07028989.1,-0.039166479,1
GDE1,-0.080519449,1
KCNIP2,0.013834518,1
AABR07002848.1,-0.158890663,1
AABR07041109.1,-3.477151158,1
LOC100912034,0.086403401,1
RPS27L,0.150610032,1
AABR07002247.1,0.293584465,1
DBF4,0.742734305,1
PRADC1,-0.04879424,1
GAS1,-0.146702527,1
MIR3064,0.543618228,1
LOC100911807,0.084697009,1
ZFP7,0.149048742,1
TOB2,0.130916643,1
EBI3,-0.00742766,1
LOC102555167,-0.030962756,1
LOC100910838,0.024863695,1
LOC684509,0.075784658,1
RHOA,-0.057065513,1
GCNT1,-0.250936768,1
RRAGB,0.163630263,1
FBLN5,0.101244121,1
SAFB,-0.030594722,1
SYNGR2,0.094337576,1
NR2E1,-0.062786914,1
AABR07053516.1,-0.082566698,1
ATP6V1C2,0.04145355,1
LOC100362342,0.276578665,1
POLR2I,-0.177785789,1
ZFP449,0.092966073,1
SUB1,-0.066035631,1
NATD1,-0.201314371,1
NRBP1,0.022916083,1
TGFBR3L,-0.051844275,1
RHEB,-0.095129475,1
COMMD5,0.042907786,1
AC129460.1,-0.058877011,1
PGAM1,-0.124487471,1
ZFP872,0.055950145,1
KIF28P,-0.706465846,1
LYSMD4,-0.137133805,1
AABR07070043.1,0.462683019,1
AC110367.1,0.037876924,1
ARHGEF10L,-0.090471088,1
TPRKB,0.143519206,1
FEM1A,-0.345134019,1
LOC108348108,0.30418034,1
TVP23B,-0.034464135,1
TTC16,0.270445218,1
LOC102555083,0.497783507,1
P4HA1,0.066259749,1
CRLF3,-0.018872059,1
TACR2,-0.904393518,1
GRCC10,-0.010504269,1
ZFP647,0.497783507,1
LOC100911515,0.001465598,1
MYL4,-0.961452318,1
LOC108348145,0.15421271,1
CTSZ,0.15800379,1
AABR07037451.1,-0.266880775,1
AABR07007385.1,-0.367693352,1
FAM115C,-0.059308555,1
COL25A1,0.092684958,1
LOC108348050,0.113355075,1
ISLR2,-0.180219315,1
LOC102555217,0.220482778,1
CD99,-0.044480772,1
RBM4,-0.045207493,1
DNMBP,0.027912708,1
ADORA3,-0.170208677,1
AABR07024463.1,0.598458006,1
DPP9,-0.015042772,1
LOC103690035,-0.05567865,1
LOC100909524,-0.08299774,1
NRN1,-0.273298209,1
AABR07026300.1,0.321173574,1
FPGS,0.058100282,1
AABR07054000.1,-0.039681957,1
AC103024.2,0.093815977,1
DCAF12,0.013239783,1
TNFAIP6,-0.058331314,1
PDLIM4,0.067430587,1
AABR07008016.1,0.221872741,1
AABR07026893.1,0.036298785,1
HNRNPC,0.073075323,1
TSC22D4,0.022213786,1
SPTY2D1,-0.07223955,1
AABR07065113.1,-0.405032527,1
BIRC5,0.319523126,1
PDCD5,-0.109851427,1
VKORC1,0.020203625,1
FAM102A,-0.049279,1
ACHE,-0.092938459,1
MUT,0.014655482,1
FIBCD1L1,-0.917556696,1
TIMM10B,0.07581326,1
DTX1,-0.025861875,1
LEPROT,0.169037193,1
CLCN2,0.034628184,1
LOC100911994,0.055128136,1
FUT10,0.007185507,1
LOC100910990,0.11463576,1
CEBPD,-0.276411882,1
LOC102552549,-0.101961777,1
LOC100912538,0.097332602,1
LOC100910581,-0.026969836,1
AABR07058745.1,0.764713583,1
LOC691320,-0.75534343,1
AABR07054362.1,-0.574369034,1
AABR07051266.1,0.003907521,1
LOC688583,0.067497587,1
NUPR1L1,-1.32968729,1
PFDN4,0.081909025,1
FAM110A,0.078153614,1
TTC39C,-0.125574801,1
AABR07029002.3,0.120076838,1
AABR07040864.1,-0.110778561,1
LOC100911068,-0.043946344,1
PTGER2,0.049774398,1
HMGN1,0.217462506,1
UBAP1L,0.482490426,1
HPCAL4,0.000949396,1
CTTN,-0.098819908,1
AABR07002774.4,-0.494522415,1
KCTD4,-0.125304423,1
IFRD1,-0.088809786,1
MIR149,0.186089684,1
LOC108348139,0.035177132,1
UFSP1,-0.154794894,1
CD70,-0.601731703,1
SAP25,-0.033477368,1
AABR07048420.2,0.496581156,1
AC128859.4,-0.611719728,1
LOC108349594,0.186419447,1
AABR07048453.1,0.385763665,1
FAM122A,-0.019794671,1
AABR07063279.1,-0.147894066,1
AABR07048463.2,-0.388953981,1
PREP,0.037223094,1
AABR07040953.1,0.435211033,1
BRMS1L,0.019445298,1
ZFP37,0.422614664,1
AC095947.4,-0.322917571,1
AABR07039104.1,0.209863348,1
AABR07039303.3,0.008897467,1
AABR07021547.1,-0.049400278,1
AABR07004269.3,0.039507616,1
AABR07033653.1,0.567637932,1
IL17D,0.199339424,1
